"H_Shannon","H_Renyi","H_Tsallis","H_Fisher","C_Shannon","C_Renyi","C_Tsallis","C_Fisher","Var_Shannon","Var_Renyi","Var_Tsallis","Var_Fisher","n","Model"
0.935086146068103,0.914503091357639,0.945080886577883,0.380686441052652,0.0657362877354692,0.029181729495015,0.0301574647955337,0.0121476776297457,0.0896642671729543,0.0213321917451422,0.0547359266713496,4.22157562969826,"1000","ARMA22_M1"
0.949640268245931,0.932256420513102,0.95683338004108,0.2731219588275,0.0511288153051008,0.0227831772104766,0.0233838072645045,0.0066747579862358,0.0853130982524447,0.0173084283926107,0.0571898351226236,3.33406331022716,"1000","ARMA22_M1"
0.947077844969801,0.929054337114843,0.954727431980367,0.335938122776331,0.0536976337538905,0.0239101820888896,0.0245709059545425,0.00864571787170824,0.097221534346633,0.0126993898895275,0.0691549881675008,4.757901141896,"1000","ARMA22_M1"
0.932570126872711,0.911672603750607,0.943189800312875,0.399575468949835,0.0683810754176957,0.0303434968596091,0.0313924940006623,0.0132992007628354,0.102914603361868,0.00918146092792901,0.0704366674840097,4.51739521305319,"1000","ARMA22_M1"
0.944509234651869,0.925613675986262,0.952457832590859,0.289289529789706,0.056072977842365,0.0249430451061174,0.0256664300629253,0.00779565166059541,0.085549124897891,0.0139346227308343,0.0594846895160221,3.00796395116449,"1000","ARMA22_M1"
0.938965656961551,0.91900152317836,0.948076499193008,0.349750052109875,0.0617472864269611,0.0274319510424491,0.0282998313434913,0.0104399460333757,0.0936261986735026,0.0158915902734809,0.0624679980432042,4.54646570031104,"1000","ARMA22_M1"
0.938325471785125,0.918478320861571,0.947728706427233,0.370668391937186,0.0626059105283163,0.0278165354466256,0.0287023967330972,0.0112258615462938,0.0840699138013538,0.0325839567615172,0.0453616805812785,4.60609433720131,"1000","ARMA22_M1"
0.958109513720504,0.942573175111743,0.963577566811832,0.265555708340647,0.0423105077442083,0.0188938497614476,0.0193148821349448,0.00532305585302508,0.0645871195052699,0.0163491525708442,0.0440959260763171,3.41091810500533,"1000","ARMA22_M1"
0.928532406978705,0.907175712649209,0.940175489143263,0.402161845458911,0.0726300813199858,0.032209440169443,0.033381103290236,0.0142788301308398,0.119381876030607,0.0154692272259146,0.0781923209924308,4.81074232804906,"1000","ARMA22_M1"
0.924596211440564,0.902291676090417,0.936887884264735,0.449279406123634,0.0763060460523321,0.0338007306973931,0.0350967385700556,0.0168304469792625,0.133341293151291,0.00558002125790867,0.0919536969825542,5.18875843268712,"1000","ARMA22_M1"
