"PC1","PC2","PC3","PC4","Feature"
-0.356718816122059,-0.125250988499443,0.124568581824214,0.129506706473378,"H_Shannon"
-0.353866848395863,-0.300422610819056,0.451237193241902,-0.0442355118567668,"H_Renyi"
-0.353892847161919,-0.260413794236478,0.521627274022262,-0.0313039373423191,"H_Tsallis"
0.355987879196296,-0.0422679232861173,0.286528795569685,0.887454775644043,"H_Fisher"
0.356342393733348,0.0759569643887091,0.315217564025126,-0.238236004002297,"C_Shannon"
0.355941466080678,0.0862895749835876,0.391708511049769,-0.245718569458704,"C_Renyi"
0.356313773299478,0.0531294818703164,0.334720609688382,-0.258033496307283,"C_Tsallis"
0.33901133983043,-0.899120920781632,-0.24867316564929,-0.0948684508478063,"C_Fisher"
