"","H","C","STD","SemiLength","Series"
"1",0.885837530559129,0.143567182310671,0.280143795000512,0.000436067562403465,"DE time"
"2",0.991844059732789,0.0109681678973723,0.067559825663938,0.000105162595136625,"FE time"
"3",0.972860509840918,0.0348568235177133,0.179099680185887,0.000278783833016031,"BA_time"
