"","H","C","STD","SemiLength","Series"
"1",0.772972853200173,0.170953669290186,0.324375826300083,0.0012872399614206,"DE time"
"2",0.804104500628356,0.154330705179063,0.27707546413487,0.00109953510972674,"FE time"
