"","H","C","STD","SemiLength","Series"
"1",0.782826771729009,0.240592983392277,0.213737888010755,0.000601495414986177,"DE time"
"2",0.783532330637187,0.233584348272395,0.250116805008009,0.000703871984623236,"FE time"
